Sat Mar 17 04:51:32 2018,"DAconsultant","RT @BitcoinBubs: Why do guys spit before they urinate? $btc",ETH,599.36,BTC,8214.69
Sat Mar 17 04:51:33 2018,"CyberDomain","In the City, a thriving metropolis encompassing a third of a billi https://t.co/cTKzMZw1Ie #Cybersecurity #Bitcoin https://t.co/m3jBboJI0n",ETH,599.36,BTC,8214.69
Sat Mar 17 04:51:34 2018,"ubtcilio","RT @APompliano: Bitcoin is “a hedge against the whole world falling apart” - @peterthiel",ETH,599.36,BTC,8214.69
Sat Mar 17 04:51:34 2018,"FardeenEbony","Bitcoin: Mastering Bitcoin for Beginners: How You Can Make Insane Money Investing and Trading in Bitcoin (Bitcoin M… https://t.co/GVlZuH1hJV",ETH,599.36,BTC,8214.69
Sat Mar 17 04:51:35 2018,"CyberToolsBooks","In the City, a thriving metropolis encompassing a third of a billi https://t.co/CXe2z5e4Cn #Cybersecurity #Bitcoin https://t.co/gLEUjEhnSp",ETH,599.36,BTC,8214.69
Sat Mar 17 04:51:36 2018,"cocmanta2","RT @THUGCOIN: Our official @THUGCOIN Twitter #Airdrop ROUND 4 is live NOW!\nLet's celebrate the official listing of #THUG on @ForkDelta!\n\nCo…",ETH,599.36,BTC,8214.69
Sat Mar 17 04:51:37 2018,"kumaruttam120","RT @THUGCOIN: Our official @THUGCOIN Twitter #Airdrop ROUND 4 is live NOW!\nLet's celebrate the official listing of #THUG on @ForkDelta!\n\nCo…",ETH,599.36,BTC,8214.69
Sat Mar 17 04:51:38 2018,"stalislav","RT @TeslaCoins: Free Energy Technology (#FET) and #Teslacoin $TES\nhttps://t.co/RUlen0ZBPf\n\nMust read",ETH,599.36,BTC,8214.69
Sat Mar 17 04:51:39 2018,"CyberDomain","‘A magnificent biography which finally provides recognition to one https://t.co/ddvJZJaXSh #Cybersecurity #Bitcoin https://t.co/3d6Az4E2bT",ETH,599.36,BTC,8214.69
Sat Mar 17 04:51:40 2018,"komuzu33","RT @BCGOD777: Poloniexのマイナーコインホルダーは、この機会にポートフォリオを見直したほうが良いでしょうね。何か強い信念があってお持ちなのであれば別ですが、そうでなく持っているコインは整理すべきかと思います。 https://t.co/kgxcDSvjOq",ETH,599.36,BTC,8214.69
Sat Mar 17 04:51:41 2018,"larae18996852","RT @Crypt0Whal3: For people who are hating misinformation.  Here is the solution:\n\n1. Follow @LiveCoinWatch\n2. Ignore &amp; Unfollow @CoinMarke…",ETH,599.36,BTC,8214.69
